[2025-03-28 14:55:17] Balance: 29136.95 | Win: true
[2025-03-28 15:23:05] Balance: 947.45 | Win: false
[2025-03-28 15:23:05] Balance: 937.45 | Win: false
[2025-03-28 15:23:06] Balance: 927.45 | Win: false
[2025-03-28 15:23:06] Balance: 917.45 | Win: false
[2025-03-28 15:23:07] Balance: 907.45 | Win: false
[2025-03-28 15:23:08] Balance: 897.45 | Win: false
[2025-03-28 15:23:08] Balance: 887.45 | Win: false
[2025-03-28 15:23:08] Balance: 877.45 | Win: false
[2025-03-28 15:23:09] Balance: 867.45 | Win: false
[2025-03-28 15:23:09] Balance: 857.45 | Win: false
[2025-03-28 15:23:10] Balance: 847.45 | Win: false
[2025-03-28 15:23:10] Balance: 837.45 | Win: false
[2025-03-28 15:23:10] Balance: 827.45 | Win: false
[2025-03-28 15:23:11] Balance: 817.45 | Win: false
[2025-03-28 15:23:11] Balance: 807.45 | Win: false
[2025-03-28 15:23:12] Balance: 797.45 | Win: false
[2025-03-28 15:23:12] Balance: 787.45 | Win: false
[2025-03-28 15:23:12] Balance: 777.45 | Win: false
[2025-03-28 15:23:13] Balance: 767.45 | Win: false
[2025-03-28 15:23:13] Balance: 757.45 | Win: false
[2025-03-28 15:23:13] Balance: 747.45 | Win: false
[2025-03-28 15:23:14] Balance: 737.45 | Win: false
[2025-03-28 15:23:14] Balance: 727.45 | Win: false
[2025-03-28 15:23:15] Balance: 717.45 | Win: false
[2025-03-28 15:23:15] Balance: 707.45 | Win: false
[2025-03-28 15:23:16] Balance: 697.45 | Win: false
[2025-03-28 15:23:16] Balance: 687.45 | Win: false
[2025-03-28 15:23:16] Balance: 677.45 | Win: false
[2025-03-28 15:23:17] Balance: 667.45 | Win: false
[2025-03-28 15:23:17] Balance: 657.45 | Win: false
[2025-03-28 15:23:18] Balance: 647.45 | Win: false
[2025-03-28 15:23:18] Balance: 637.45 | Win: false
[2025-03-28 15:23:18] Balance: 627.45 | Win: false
[2025-03-28 15:23:19] Balance: 617.45 | Win: false
[2025-03-28 15:23:19] Balance: 607.45 | Win: false
[2025-03-28 15:23:20] Balance: 597.45 | Win: false
[2025-03-28 15:23:20] Balance: 587.45 | Win: false
[2025-03-28 15:23:20] Balance: 577.45 | Win: false
[2025-03-28 15:23:21] Balance: 567.45 | Win: false
[2025-03-28 15:23:21] Balance: 557.45 | Win: false
[2025-03-28 15:23:22] Balance: 547.45 | Win: false
[2025-03-28 15:23:22] Balance: 537.45 | Win: false
[2025-03-28 15:23:23] Balance: 527.45 | Win: false
[2025-03-28 15:23:23] Balance: 517.45 | Win: false
[2025-03-28 15:23:24] Balance: 507.45 | Win: false
[2025-03-28 15:23:24] Balance: 497.45 | Win: false
[2025-03-28 15:23:25] Balance: 487.45 | Win: false
[2025-03-28 15:23:25] Balance: 477.45 | Win: false
[2025-03-28 15:23:25] Balance: 467.45 | Win: false
[2025-03-28 15:23:26] Balance: 457.45 | Win: false
[2025-03-28 15:23:26] Balance: 447.45 | Win: false
[2025-03-28 15:23:26] Balance: 437.45 | Win: false
[2025-03-28 15:23:27] Balance: 427.45 | Win: false
[2025-03-28 15:23:27] Balance: 417.45 | Win: false
[2025-03-28 15:23:27] Balance: 407.45 | Win: false
[2025-03-28 15:23:41] Balance: 402.45 | Win: false
[2025-03-28 15:23:42] Balance: 397.45 | Win: false
[2025-03-28 15:23:42] Balance: 392.45 | Win: false
[2025-03-28 15:23:43] Balance: 387.45 | Win: false
[2025-03-28 15:23:43] Balance: 382.45 | Win: false
[2025-03-28 15:23:43] Balance: 377.45 | Win: false
[2025-03-28 15:23:44] Balance: 372.45 | Win: false
[2025-03-28 15:23:44] Balance: 367.45 | Win: false
[2025-03-28 15:23:44] Balance: 362.45 | Win: false
[2025-03-28 15:23:45] Balance: 357.45 | Win: false
[2025-03-28 15:23:45] Balance: 352.45 | Win: false
[2025-03-28 15:23:46] Balance: 347.45 | Win: false
[2025-03-28 15:23:46] Balance: 342.45 | Win: false
[2025-03-28 15:23:47] Balance: 337.45 | Win: false
[2025-03-28 15:23:47] Balance: 332.45 | Win: false
[2025-03-28 15:23:47] Balance: 327.45 | Win: false
[2025-03-28 15:23:48] Balance: 322.45 | Win: false
[2025-03-28 15:23:48] Balance: 317.45 | Win: false
[2025-03-28 15:23:48] Balance: 312.45 | Win: false
[2025-03-28 15:23:49] Balance: 307.45 | Win: false
[2025-03-28 15:23:49] Balance: 302.45 | Win: false
[2025-03-28 15:23:50] Balance: 297.45 | Win: false
[2025-03-28 15:23:50] Balance: 292.45 | Win: false
[2025-03-28 15:23:51] Balance: 287.45 | Win: false
[2025-03-28 15:23:51] Balance: 282.45 | Win: false
[2025-03-28 15:23:52] Balance: 277.45 | Win: false
[2025-03-28 15:23:52] Balance: 272.45 | Win: false
[2025-03-28 15:23:52] Balance: 267.45 | Win: false
[2025-03-28 15:23:53] Balance: 262.45 | Win: false
[2025-03-28 15:23:53] Balance: 257.45 | Win: false
[2025-03-28 15:23:54] Balance: 252.45 | Win: false
[2025-03-28 15:23:54] Balance: 247.45 | Win: false
[2025-03-28 15:23:54] Balance: 242.45 | Win: false
[2025-03-28 15:23:55] Balance: 237.45 | Win: false
[2025-03-28 15:23:55] Balance: 232.45 | Win: false
[2025-03-28 15:23:56] Balance: 227.45 | Win: false
[2025-03-28 15:23:56] Balance: 222.45 | Win: false
[2025-03-28 15:23:56] Balance: 217.45 | Win: false
[2025-03-28 15:23:57] Balance: 212.45 | Win: false
[2025-03-28 15:23:57] Balance: 207.45 | Win: false
[2025-03-28 15:23:58] Balance: 202.45 | Win: false
[2025-03-28 15:23:58] Balance: 197.45 | Win: false
[2025-03-28 15:23:59] Balance: 192.45 | Win: false
[2025-03-28 15:23:59] Balance: 187.45 | Win: false
[2025-03-28 15:23:59] Balance: 182.45 | Win: false
[2025-03-28 15:24:00] Balance: 177.45 | Win: false
[2025-03-28 15:24:00] Balance: 172.45 | Win: false
[2025-03-28 15:24:00] Balance: 167.45 | Win: false
[2025-03-28 15:24:01] Balance: 162.45 | Win: false
[2025-03-28 15:24:01] Balance: 157.45 | Win: false
[2025-03-28 15:24:02] Balance: 152.45 | Win: false
[2025-03-28 15:24:02] Balance: 147.45 | Win: false
[2025-03-28 15:24:02] Balance: 142.45 | Win: false
[2025-03-28 15:24:03] Balance: 137.45 | Win: false
[2025-03-28 15:24:03] Balance: 132.45 | Win: false
[2025-03-28 15:24:04] Balance: 127.45 | Win: false
[2025-03-28 15:24:04] Balance: 122.45 | Win: false
[2025-03-28 15:24:04] Balance: 117.45 | Win: false
[2025-03-28 15:24:05] Balance: 112.45 | Win: false
[2025-03-28 15:24:05] Balance: 107.45 | Win: false
[2025-03-28 15:24:06] Balance: 102.45 | Win: false
[2025-03-28 15:24:06] Balance: 97.45 | Win: false
[2025-03-28 15:24:07] Balance: 92.45 | Win: false
[2025-03-28 15:24:07] Balance: 87.45 | Win: false
[2025-03-28 15:24:08] Balance: 82.45 | Win: false
[2025-03-28 15:24:08] Balance: 77.45 | Win: false
[2025-03-28 15:24:08] Balance: 72.45 | Win: false
[2025-03-28 15:24:09] Balance: 67.45 | Win: false
[2025-03-28 15:24:09] Balance: 62.45 | Win: false
[2025-03-28 15:24:10] Balance: 57.45 | Win: false
[2025-03-28 15:24:10] Balance: 52.45 | Win: false
[2025-03-28 15:24:11] Balance: 47.45 | Win: false
[2025-03-28 15:24:11] Balance: 42.45 | Win: false
[2025-03-28 15:24:12] Balance: 37.45 | Win: false
[2025-03-28 15:24:12] Balance: 32.45 | Win: false
[2025-03-28 15:24:13] Balance: 27.45 | Win: false
[2025-03-28 15:24:13] Balance: 22.45 | Win: false
[2025-03-28 15:24:14] Balance: 17.45 | Win: false
[2025-03-28 15:24:14] Balance: 12.45 | Win: false
[2025-03-28 15:24:14] Balance: 7.45 | Win: false
[2025-03-28 15:24:15] Balance: 2.45 | Win: false
[2025-03-28 15:24:35] Balance: 2.35 | Win: false
[2025-03-28 15:24:35] Balance: 2.25 | Win: false
[2025-03-28 15:24:36] Balance: 2.15 | Win: false
[2025-03-28 15:24:36] Balance: 2.05 | Win: false
[2025-03-28 15:24:37] Balance: 1.95 | Win: false
[2025-03-28 15:24:37] Balance: 1.85 | Win: false
[2025-03-28 15:24:37] Balance: 1.75 | Win: false
[2025-03-28 15:24:38] Balance: 1.65 | Win: false
[2025-03-28 15:24:38] Balance: 1.55 | Win: false
[2025-03-28 15:24:39] Balance: 1.45 | Win: false
[2025-03-28 15:24:39] Balance: 1.35 | Win: false
[2025-03-28 15:24:39] Balance: 1.25 | Win: false
[2025-03-28 15:24:40] Balance: 1.15 | Win: false
[2025-03-28 15:24:40] Balance: 1.05 | Win: false
[2025-03-28 15:24:40] Balance: 0.95 | Win: false
[2025-03-28 15:24:41] Balance: 0.85 | Win: false
[2025-03-28 15:24:41] Balance: 0.75 | Win: false
[2025-03-28 15:24:42] Balance: 0.65 | Win: false
[2025-03-28 15:24:42] Balance: 0.55 | Win: false
[2025-03-28 15:24:42] Balance: 0.45 | Win: false
[2025-03-28 15:24:43] Balance: 0.35 | Win: false
[2025-03-28 15:24:43] Balance: 0.25 | Win: false
[2025-03-28 15:24:44] Balance: 0.15 | Win: false
[2025-03-28 15:24:44] Balance: 0.05 | Win: false
[2025-03-28 15:29:15] Balance: 10547.85 | Win: true
[2025-03-28 15:29:16] Balance: 10527.85 | Win: true
[2025-03-28 15:29:16] Balance: 10507.85 | Win: true
[2025-03-28 15:29:17] Balance: 10487.85 | Win: true
[2025-03-28 15:29:17] Balance: 10467.85 | Win: true
[2025-03-28 15:29:18] Balance: 10447.85 | Win: true
[2025-03-28 15:29:18] Balance: 10427.85 | Win: true
[2025-03-28 15:29:19] Balance: 10407.85 | Win: true
[2025-03-28 15:29:19] Balance: 10387.85 | Win: true
[2025-03-28 15:29:20] Balance: 10367.85 | Win: true
[2025-03-28 15:29:20] Balance: 10347.85 | Win: true
[2025-03-28 15:29:20] Balance: 10327.85 | Win: true
[2025-03-28 15:29:21] Balance: 10307.85 | Win: true
[2025-03-28 15:29:21] Balance: 10287.85 | Win: true
[2025-03-28 15:29:22] Balance: 10267.85 | Win: true
[2025-03-28 15:29:22] Balance: 10247.85 | Win: true
[2025-03-28 15:29:22] Balance: 10227.85 | Win: true
[2025-03-28 15:29:23] Balance: 10207.85 | Win: true
[2025-03-28 15:29:23] Balance: 10187.85 | Win: true
[2025-03-28 15:29:24] Balance: 10167.85 | Win: true
[2025-03-28 15:29:24] Balance: 10147.85 | Win: true
[2025-03-28 15:29:25] Balance: 10127.85 | Win: true
[2025-03-28 15:29:25] Balance: 10107.85 | Win: true
[2025-03-28 15:29:26] Balance: 10087.85 | Win: true
[2025-03-28 15:29:36] Balance: 10067.85 | Win: true
[2025-03-28 15:29:42] Balance: 10047.85 | Win: true
[2025-03-28 15:29:42] Balance: 10027.85 | Win: true
[2025-03-28 15:29:42] Balance: 10007.85 | Win: true
[2025-03-28 15:29:43] Balance: 9987.85 | Win: true
[2025-03-28 15:29:43] Balance: 9967.85 | Win: true
[2025-03-28 15:29:44] Balance: 9947.85 | Win: true
[2025-03-28 15:29:44] Balance: 9927.85 | Win: true
[2025-03-28 15:29:44] Balance: 9907.85 | Win: true
[2025-03-28 15:29:45] Balance: 9887.85 | Win: true
[2025-03-28 15:29:45] Balance: 9867.85 | Win: true
[2025-03-28 15:29:46] Balance: 9847.85 | Win: true
[2025-03-28 15:29:46] Balance: 9827.85 | Win: true
[2025-03-28 15:29:47] Balance: 9807.85 | Win: true
[2025-03-28 15:29:47] Balance: 9787.85 | Win: true
[2025-03-28 15:29:47] Balance: 9767.85 | Win: true
[2025-03-28 15:29:48] Balance: 9747.85 | Win: true
[2025-03-28 15:29:48] Balance: 9727.85 | Win: true
[2025-03-28 15:29:48] Balance: 9707.85 | Win: true
[2025-03-28 15:29:49] Balance: 9687.85 | Win: true
[2025-03-28 15:29:50] Balance: 9667.85 | Win: true
[2025-03-28 15:29:50] Balance: 9647.85 | Win: true
[2025-03-28 15:29:51] Balance: 9627.85 | Win: true
[2025-03-28 15:29:51] Balance: 9607.85 | Win: true
[2025-03-28 15:29:51] Balance: 9587.85 | Win: true
[2025-03-28 15:29:52] Balance: 9567.85 | Win: true
[2025-03-28 15:29:52] Balance: 9547.85 | Win: true
[2025-03-28 15:29:53] Balance: 9527.85 | Win: true
[2025-03-28 15:29:53] Balance: 9507.85 | Win: true
[2025-03-28 15:29:53] Balance: 9487.85 | Win: true
[2025-03-28 15:29:54] Balance: 9467.85 | Win: true
[2025-03-28 15:29:54] Balance: 9447.85 | Win: true
[2025-03-28 15:29:55] Balance: 9427.85 | Win: true
[2025-03-28 15:29:55] Balance: 9407.85 | Win: true
[2025-03-28 15:29:56] Balance: 9387.85 | Win: true
[2025-03-28 15:29:56] Balance: 9367.85 | Win: true
[2025-03-28 15:29:56] Balance: 9347.85 | Win: true
[2025-03-28 15:29:57] Balance: 9327.85 | Win: true
[2025-03-28 15:29:57] Balance: 9307.85 | Win: true
[2025-03-28 15:29:57] Balance: 9287.85 | Win: true
[2025-03-28 15:29:58] Balance: 9267.85 | Win: true
[2025-03-28 15:29:58] Balance: 9247.85 | Win: true
[2025-03-28 15:29:59] Balance: 9227.85 | Win: true
[2025-03-28 15:29:59] Balance: 9207.85 | Win: true
[2025-03-28 15:29:59] Balance: 9187.85 | Win: true
[2025-03-28 15:30:00] Balance: 9167.85 | Win: true
[2025-03-28 15:30:00] Balance: 9147.85 | Win: true
[2025-03-28 15:30:01] Balance: 9127.85 | Win: true
[2025-03-28 15:30:02] Balance: 9107.85 | Win: true
[2025-03-28 15:30:02] Balance: 9087.85 | Win: true
[2025-03-28 15:30:03] Balance: 9067.85 | Win: true
[2025-03-28 15:30:03] Balance: 9047.85 | Win: true
[2025-03-28 15:30:04] Balance: 9027.85 | Win: true
[2025-03-28 15:30:04] Balance: 9007.85 | Win: true
[2025-03-28 15:30:04] Balance: 8987.85 | Win: true
[2025-03-28 15:30:05] Balance: 8967.85 | Win: true
[2025-03-28 15:30:05] Balance: 8947.85 | Win: true
[2025-03-28 15:30:06] Balance: 8927.85 | Win: true
[2025-03-28 15:30:06] Balance: 8907.85 | Win: true
[2025-03-28 15:30:06] Balance: 8887.85 | Win: true
[2025-03-28 15:30:07] Balance: 8867.85 | Win: true
[2025-03-28 15:30:08] Balance: 8847.85 | Win: true
[2025-03-28 15:30:08] Balance: 8827.85 | Win: true
[2025-03-28 15:30:08] Balance: 8807.85 | Win: true
[2025-03-28 15:30:08] Balance: 8787.85 | Win: true
[2025-03-28 15:30:09] Balance: 8767.85 | Win: true
[2025-03-28 15:30:09] Balance: 8747.85 | Win: true
[2025-03-28 15:30:09] Balance: 8727.85 | Win: true
[2025-03-28 15:30:10] Balance: 8707.85 | Win: true
[2025-03-28 15:30:10] Balance: 8687.85 | Win: true
[2025-03-28 15:30:11] Balance: 8667.85 | Win: true
[2025-03-28 15:30:12] Balance: 8647.85 | Win: true
[2025-03-28 15:30:12] Balance: 8627.85 | Win: true
[2025-03-28 15:30:13] Balance: 8607.85 | Win: true
[2025-03-28 15:30:13] Balance: 8587.85 | Win: true
[2025-03-28 15:30:14] Balance: 8567.85 | Win: true
[2025-03-28 15:30:14] Balance: 8547.85 | Win: true
[2025-03-28 15:30:15] Balance: 8527.85 | Win: true
[2025-03-28 15:30:15] Balance: 8507.85 | Win: true
[2025-03-28 15:30:16] Balance: 8487.85 | Win: true
[2025-03-28 15:30:16] Balance: 8467.85 | Win: true
[2025-03-28 15:30:17] Balance: 8447.85 | Win: true
[2025-03-28 15:30:17] Balance: 8427.85 | Win: true
[2025-03-28 15:30:17] Balance: 8407.85 | Win: true
[2025-03-28 15:30:18] Balance: 8387.85 | Win: true
[2025-03-28 15:30:18] Balance: 8367.85 | Win: true
[2025-03-28 15:30:18] Balance: 8347.85 | Win: true
[2025-03-28 15:30:19] Balance: 8327.85 | Win: true
[2025-03-28 15:30:19] Balance: 8307.85 | Win: true
[2025-03-28 15:30:20] Balance: 8287.85 | Win: true
[2025-03-28 15:30:21] Balance: 8267.85 | Win: true
[2025-03-28 15:31:12] Balance: 8262.85 | Win: false
[2025-03-28 15:31:12] Balance: 8257.85 | Win: false
[2025-03-28 15:31:12] Balance: 8252.85 | Win: false
[2025-03-28 15:31:13] Balance: 8247.85 | Win: false
[2025-03-28 15:31:13] Balance: 8242.85 | Win: false
[2025-03-28 15:31:13] Balance: 8237.85 | Win: false
[2025-03-28 15:31:14] Balance: 8232.85 | Win: false
[2025-03-28 15:31:14] Balance: 8227.85 | Win: false
[2025-03-28 15:31:15] Balance: 8222.85 | Win: false
[2025-03-28 15:31:16] Balance: 8217.85 | Win: false
[2025-03-28 15:31:16] Balance: 8212.85 | Win: false
[2025-03-28 15:31:17] Balance: 8207.85 | Win: false
[2025-03-28 15:31:17] Balance: 8202.85 | Win: false
[2025-03-28 15:31:17] Balance: 8197.85 | Win: false
[2025-03-28 15:31:18] Balance: 8192.85 | Win: false
[2025-03-28 15:31:18] Balance: 8187.85 | Win: false
[2025-03-28 15:31:18] Balance: 8182.85 | Win: false
[2025-03-28 15:31:19] Balance: 8177.85 | Win: false
[2025-03-28 15:31:19] Balance: 8172.85 | Win: false
[2025-03-28 15:31:20] Balance: 8167.85 | Win: false
[2025-03-28 15:31:20] Balance: 8162.85 | Win: false
[2025-03-28 15:31:21] Balance: 8157.85 | Win: false
[2025-03-28 15:31:21] Balance: 8152.85 | Win: false
[2025-03-28 15:31:22] Balance: 8147.85 | Win: false
[2025-03-28 15:31:22] Balance: 8142.85 | Win: false
[2025-03-28 15:31:23] Balance: 8137.85 | Win: false
[2025-03-28 15:31:23] Balance: 8132.85 | Win: false
[2025-03-28 15:31:23] Balance: 8127.85 | Win: false
[2025-03-28 15:31:24] Balance: 8122.85 | Win: false
[2025-03-28 15:31:24] Balance: 8117.85 | Win: false
[2025-03-28 15:31:25] Balance: 8112.85 | Win: false
[2025-03-28 15:31:25] Balance: 8107.85 | Win: false
[2025-03-28 15:31:25] Balance: 8102.85 | Win: false
[2025-03-28 15:31:26] Balance: 8097.85 | Win: false
[2025-03-28 15:31:26] Balance: 8092.85 | Win: false
[2025-03-28 15:31:27] Balance: 8087.85 | Win: false
[2025-03-28 15:31:27] Balance: 8082.85 | Win: false
[2025-03-28 15:31:27] Balance: 8077.85 | Win: false
[2025-03-28 15:31:28] Balance: 8072.85 | Win: false
[2025-03-28 15:31:29] Balance: 8067.85 | Win: false
[2025-03-28 15:31:29] Balance: 8062.85 | Win: false
[2025-03-28 15:31:29] Balance: 8057.85 | Win: false
[2025-03-28 15:31:30] Balance: 8052.85 | Win: false
[2025-03-28 15:31:30] Balance: 8047.85 | Win: false
[2025-03-28 15:31:30] Balance: 8042.85 | Win: false
[2025-03-28 15:31:31] Balance: 8037.85 | Win: false
[2025-03-28 15:31:31] Balance: 8032.85 | Win: false
[2025-03-28 15:31:32] Balance: 8027.85 | Win: false
[2025-03-28 15:31:32] Balance: 8022.85 | Win: false
[2025-03-28 15:31:33] Balance: 8017.85 | Win: false
[2025-03-28 15:31:33] Balance: 8012.85 | Win: false
[2025-03-28 15:31:33] Balance: 8007.85 | Win: false
[2025-03-28 15:31:34] Balance: 8002.85 | Win: false
[2025-03-28 15:31:34] Balance: 7997.85 | Win: false
[2025-03-28 15:31:35] Balance: 7992.85 | Win: false
[2025-03-28 15:31:35] Balance: 7987.85 | Win: false
[2025-03-28 15:31:35] Balance: 7982.85 | Win: false
[2025-03-28 15:31:36] Balance: 7977.85 | Win: false
[2025-03-28 15:31:36] Balance: 7972.85 | Win: false
[2025-03-28 15:31:37] Balance: 7967.85 | Win: false
[2025-03-28 15:31:38] Balance: 7962.85 | Win: false
[2025-03-28 15:31:38] Balance: 7957.85 | Win: false
[2025-03-28 15:31:38] Balance: 7952.85 | Win: false
[2025-03-28 15:31:39] Balance: 7947.85 | Win: false
[2025-03-28 15:31:39] Balance: 7942.85 | Win: false
[2025-03-28 15:31:53] Balance: 7922.85 | Win: true
[2025-03-28 15:31:54] Balance: 7902.85 | Win: true
[2025-03-28 15:31:54] Balance: 7882.85 | Win: true
[2025-03-28 15:31:55] Balance: 7862.85 | Win: true
[2025-03-28 15:31:55] Balance: 7842.85 | Win: true
[2025-03-28 15:31:55] Balance: 7822.85 | Win: true
[2025-03-28 15:31:56] Balance: 7802.85 | Win: true
[2025-03-28 15:31:57] Balance: 7782.85 | Win: true
[2025-03-28 15:31:57] Balance: 7762.85 | Win: true
[2025-03-28 15:31:58] Balance: 7742.85 | Win: true
[2025-03-28 15:31:58] Balance: 7722.85 | Win: true
[2025-03-28 15:31:58] Balance: 7702.85 | Win: true
[2025-03-28 15:31:59] Balance: 7682.85 | Win: true
[2025-03-28 15:31:59] Balance: 7662.85 | Win: true
[2025-03-28 15:32:00] Balance: 7642.85 | Win: true
[2025-03-28 15:32:00] Balance: 7622.85 | Win: true
[2025-03-28 15:32:00] Balance: 7602.85 | Win: true
[2025-03-28 15:32:01] Balance: 7582.85 | Win: true
[2025-03-28 15:32:01] Balance: 7562.85 | Win: true
[2025-03-28 15:32:02] Balance: 7542.85 | Win: true
[2025-03-28 15:32:02] Balance: 7522.85 | Win: true
[2025-03-28 15:32:03] Balance: 7502.85 | Win: true
[2025-03-28 15:32:04] Balance: 7482.85 | Win: true
[2025-03-28 15:32:04] Balance: 7462.85 | Win: true
[2025-03-28 15:32:04] Balance: 7442.85 | Win: true
[2025-03-28 15:32:05] Balance: 7422.85 | Win: true
[2025-03-28 15:32:05] Balance: 7402.85 | Win: true
[2025-03-28 15:32:06] Balance: 7382.85 | Win: true
[2025-03-28 15:32:06] Balance: 7362.85 | Win: true
[2025-03-28 15:32:07] Balance: 7342.85 | Win: true
[2025-03-28 15:32:07] Balance: 7322.85 | Win: true
[2025-03-28 15:32:08] Balance: 7302.85 | Win: true
[2025-03-28 15:32:08] Balance: 7282.85 | Win: true
[2025-03-28 15:32:08] Balance: 7262.85 | Win: true
[2025-03-28 15:32:09] Balance: 7242.85 | Win: true
[2025-03-28 15:32:09] Balance: 7222.85 | Win: true
[2025-03-28 15:32:10] Balance: 7202.85 | Win: true
[2025-03-28 15:32:10] Balance: 7182.85 | Win: true
[2025-03-28 15:32:11] Balance: 7162.85 | Win: true
[2025-03-28 15:32:11] Balance: 7142.85 | Win: true
[2025-03-28 15:32:12] Balance: 7122.85 | Win: true
[2025-03-28 15:32:12] Balance: 7102.85 | Win: true
[2025-03-28 15:32:12] Balance: 7082.85 | Win: true
[2025-03-28 15:32:13] Balance: 7062.85 | Win: true
[2025-03-28 15:32:14] Balance: 7042.85 | Win: true
[2025-03-28 15:32:14] Balance: 7022.85 | Win: true
[2025-03-28 15:32:14] Balance: 7002.85 | Win: true
[2025-03-28 15:32:15] Balance: 6982.85 | Win: true
[2025-03-28 15:32:15] Balance: 6962.85 | Win: true
[2025-03-28 15:32:16] Balance: 6942.85 | Win: true
[2025-03-28 15:32:16] Balance: 6922.85 | Win: true
[2025-03-28 15:32:17] Balance: 6902.85 | Win: true
[2025-03-28 15:32:18] Balance: 6882.85 | Win: true
[2025-03-28 15:32:18] Balance: 6862.85 | Win: true
[2025-03-28 15:32:18] Balance: 6842.85 | Win: true
[2025-03-28 15:32:19] Balance: 6822.85 | Win: true
[2025-03-28 15:32:20] Balance: 6802.85 | Win: true
[2025-03-28 15:32:20] Balance: 6782.85 | Win: true
[2025-03-28 15:32:21] Balance: 6762.85 | Win: true
[2025-03-28 15:32:21] Balance: 6742.85 | Win: true
[2025-03-28 15:32:22] Balance: 6722.85 | Win: true
[2025-03-28 15:32:22] Balance: 6702.85 | Win: true
[2025-03-28 15:32:23] Balance: 6682.85 | Win: true
[2025-03-28 15:32:23] Balance: 6662.85 | Win: true
[2025-03-28 15:32:24] Balance: 6642.85 | Win: true
[2025-03-28 15:32:24] Balance: 6622.85 | Win: true
[2025-03-28 15:32:24] Balance: 6602.85 | Win: true
[2025-03-28 15:32:25] Balance: 6582.85 | Win: true
[2025-03-28 15:32:26] Balance: 6562.85 | Win: true
[2025-03-28 15:32:26] Balance: 6542.85 | Win: true
[2025-03-28 15:32:27] Balance: 6522.85 | Win: true
[2025-03-28 15:32:27] Balance: 6502.85 | Win: true
[2025-03-28 15:32:28] Balance: 6482.85 | Win: true
[2025-03-28 15:32:28] Balance: 6462.85 | Win: true
[2025-03-28 15:32:28] Balance: 6442.85 | Win: true
[2025-03-28 15:32:29] Balance: 6422.85 | Win: true
[2025-03-28 15:32:29] Balance: 6402.85 | Win: true
[2025-03-28 15:32:30] Balance: 6382.85 | Win: true
[2025-03-28 15:32:30] Balance: 6362.85 | Win: true
[2025-03-28 15:32:31] Balance: 6342.85 | Win: true
[2025-03-28 15:32:31] Balance: 6322.85 | Win: true
[2025-03-28 15:32:32] Balance: 6302.85 | Win: true
[2025-03-28 15:32:32] Balance: 6282.85 | Win: true
[2025-03-28 15:32:33] Balance: 6262.85 | Win: true
[2025-03-28 15:32:33] Balance: 6242.85 | Win: true
[2025-03-28 15:32:33] Balance: 6222.85 | Win: true
[2025-03-28 15:32:34] Balance: 6202.85 | Win: true
[2025-03-28 15:32:34] Balance: 6182.85 | Win: true
[2025-03-28 15:32:35] Balance: 6162.85 | Win: true
[2025-03-28 15:32:36] Balance: 6142.85 | Win: true
[2025-03-28 15:32:36] Balance: 6122.85 | Win: true
[2025-03-28 15:32:37] Balance: 6102.85 | Win: true
[2025-03-28 15:32:37] Balance: 6082.85 | Win: true
[2025-03-28 15:32:38] Balance: 6062.85 | Win: true
[2025-03-28 15:32:38] Balance: 6042.85 | Win: true
[2025-03-28 15:32:39] Balance: 6022.85 | Win: true
[2025-03-28 15:32:39] Balance: 6002.85 | Win: true
[2025-03-28 15:32:40] Balance: 5982.85 | Win: true
[2025-03-28 15:32:40] Balance: 5962.85 | Win: true
[2025-03-28 15:32:41] Balance: 5942.85 | Win: true
[2025-03-28 15:32:41] Balance: 5922.85 | Win: true
[2025-03-28 15:32:42] Balance: 5902.85 | Win: true
[2025-03-28 15:32:42] Balance: 5882.85 | Win: true
[2025-03-28 15:32:43] Balance: 5862.85 | Win: true
[2025-03-28 15:32:43] Balance: 5842.85 | Win: true
[2025-03-28 15:32:44] Balance: 5822.85 | Win: true
[2025-03-28 15:32:44] Balance: 5802.85 | Win: true
[2025-03-28 15:32:45] Balance: 5782.85 | Win: true
[2025-03-28 15:32:45] Balance: 5762.85 | Win: true
[2025-03-28 15:32:46] Balance: 5742.85 | Win: true
[2025-03-28 15:32:46] Balance: 5722.85 | Win: true
[2025-03-28 15:32:47] Balance: 5702.85 | Win: true
[2025-03-28 15:32:47] Balance: 5682.85 | Win: true
[2025-03-28 15:32:48] Balance: 5662.85 | Win: true
[2025-03-28 15:32:48] Balance: 5642.85 | Win: true
[2025-03-28 15:32:49] Balance: 5622.85 | Win: true
[2025-03-28 15:32:49] Balance: 5602.85 | Win: true
[2025-03-28 15:32:49] Balance: 5582.85 | Win: true
[2025-03-28 15:32:50] Balance: 5562.85 | Win: true
[2025-03-28 15:32:51] Balance: 5542.85 | Win: true
[2025-03-28 15:32:51] Balance: 5522.85 | Win: true
[2025-03-28 15:32:51] Balance: 5502.85 | Win: true
[2025-03-28 15:32:52] Balance: 5482.85 | Win: true
[2025-03-28 15:32:52] Balance: 5462.85 | Win: true
[2025-03-28 15:32:53] Balance: 5442.85 | Win: true
[2025-03-28 15:32:53] Balance: 5422.85 | Win: true
[2025-03-28 15:32:54] Balance: 5402.85 | Win: true
[2025-03-28 15:32:54] Balance: 5382.85 | Win: true
[2025-03-28 15:32:54] Balance: 5362.85 | Win: true
[2025-03-28 15:32:55] Balance: 5342.85 | Win: true
[2025-03-28 15:32:56] Balance: 5322.85 | Win: true
